assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
-0.1167,-0.0048,-0.0961,-0.0144,0.058,0.0996,4.5065,4.9202,3.2804,0.0014718,14,7,3452,1532,228
-0.1514,-0.014,-0.0416,-0.0131,0.0464,0.0871,4.5078,5.1845,3.2623,0.0014722,14,8,3453,1532,207
-0.0604,0.0006,-0.0241,-0.0116,0.0577,0.1142,4.5065,3.6961,3.2727,0.0014718,12,7,3452,1532,208
-0.1714,-0.0241,-0.1303,-0.0177,0.0401,0.0761,4.5065,5.0897,3.2859,0.0014718,15,9,3452,1532,201
-0.1576,-0.0164,-0.0834,-0.0017,0.0504,0.0921,4.5065,4.4604,3.2631,0.0014718,12,7,3452,1532,226
-0.1148,-0.004,0.09,-0.003,0.0562,0.0943,4.5065,5.3162,3.3301,0.0014718,15,8,3452,1532,223
-0.0561,-0.0083,-0.0364,-0.0266,0.0606,0.119,4.5065,7.2964,3.2141,0.0014718,20,7,3452,1532,180
-0.2327,-0.0072,-0.0314,-0.0182,0.0556,0.1077,4.5078,4.95,3.2162,0.0014722,16,7,3453,1532,247
-0.1152,-0.0216,-0.0115,-0.0154,0.0442,0.0869,4.5091,5.5179,3.291,0.0014726,14,9,3454,1532,212
-0.1309,0.0039,0.0385,0.0217,0.0562,0.106,4.5078,4.6593,3.2612,0.0014722,13,9,3453,1532,218
0.0137,-0.0109,-0.0948,-0.0164,0.0518,0.1031,4.5078,6.4097,3.3002,0.0014722,20,8,3453,1532,196
-0.0412,-0.0055,-0.0022,0.0039,0.0656,0.1263,4.5078,5.0234,3.2767,0.0014722,16,8,3453,1532,227
-0.1929,-0.0073,-0.0464,0.0028,0.0558,0.1068,4.5078,5.3765,3.2332,0.0014722,18,7,3453,1532,237
0.0233,-0.0111,-0.0174,0.011,0.061,0.1199,4.5065,4.7095,3.2697,0.0014718,12,7,3452,1532,236
-0.0838,-0.0006,-0.1005,-0.0165,0.0599,0.1032,4.5065,5.9047,3.273,0.0014718,18,7,3452,1532,229
-0.0008,-0.0197,0.0905,-0.0455,0.0543,0.1085,4.5078,5.2238,3.3553,0.0014722,16,8,3453,1532,246
-0.2111,-0.0028,-0.0005,0.0075,0.0646,0.1019,4.5065,4.7209,3.2245,0.0014718,13,7,3452,1532,240
-0.219,-0.0165,-0.0488,-0.0103,0.05,0.1,4.5078,5.567,3.2076,0.0014722,15,8,3453,1532,224
-0.1565,-0.0189,-0.0013,-0.0096,0.0483,0.0923,4.5065,5.1862,3.2561,0.0014718,15,8,3452,1532,238
0.018,-0.0141,-0.0185,0.0134,0.0541,0.1027,4.5078,4.6372,3.2934,0.0014722,15,7,3453,1532,211
-0.1994,-0.0082,-0.0747,0.0053,0.0504,0.0916,4.5065,4.7381,3.2132,0.0014718,12,8,3452,1532,242
-0.2094,-0.0164,0.0092,-0.0069,0.0499,0.0975,4.5078,4.1561,3.2706,0.0014722,10,8,3453,1532,244
0.0629,-0.0018,0.0031,0.0078,0.068,0.1322,4.5065,5.3519,3.284,0.0014718,13,8,3452,1532,217
-0.0181,-0.0125,-0.1367,-0.0138,0.0486,0.0972,4.5091,5.8979,3.2811,0.0014726,16,8,3454,1532,233
-0.2673,-0.0174,-0.0254,-0.0024,0.0473,0.0841,4.5065,4.9561,3.2225,0.0014718,12,7,3452,1532,239
-0.0523,-0.0125,-0.0225,0.0152,0.0569,0.1132,4.5065,5.0145,3.2081,0.0014718,13,8,3452,1532,232
-0.1783,-0.0273,-0.0689,-0.008,0.0374,0.0734,4.5065,5.1132,3.2652,0.0014718,13,7,3452,1532,249
-0.1565,-0.0057,0.0034,-0.0144,0.0625,0.1196,4.5065,4.5771,3.2144,0.0014718,12,7,3452,1532,248
-0.1796,-0.017,0.0032,-0.0218,0.0489,0.0978,4.5091,4.9948,3.2592,0.0014726,13,8,3454,1532,245
-0.0579,-0.0227,-0.0274,0.0076,0.0502,0.0974,4.5078,5.1868,3.3003,0.0014722,15,10,3453,1532,225
-0.2032,-0.0233,-0.1485,-0.022,0.049,0.0911,4.5078,5.1235,3.2626,0.0014722,11,8,3453,1532,250
0.0921,-0.0162,0.0238,-0.0063,0.0614,0.1222,4.5078,6.8397,3.3527,0.0014722,20,8,3453,1532,235
0.034,-0.0152,0.0433,-0.0117,0.0656,0.1265,4.5065,4.9774,3.2934,0.0014718,14,7,3452,1532,234
0.0173,-0.0006,0.0301,-0.033,0.0632,0.1158,4.5065,6.2445,3.3021,0.0014718,16,8,3452,1532,222
-0.0111,-0.0181,0.0633,0.0171,0.0527,0.1051,4.5078,4.5936,3.3378,0.0014722,11,8,3453,1532,241
0.0666,-0.0167,0.0269,-0.0163,0.0538,0.1075,4.5078,5.2061,3.3131,0.0014722,15,8,3453,1532,231
0.0278,0.0146,-0.0765,-0.0161,0.0765,0.1463,4.5078,5.5999,3.2682,0.0014722,14,8,3453,1532,216
-0.2413,-0.0104,-0.0604,0.0098,0.0554,0.1005,4.5065,5.3849,3.2016,0.0014718,14,7,3452,1532,252
0.0122,-0.0163,-0.0927,0.0191,0.0612,0.1205,4.5065,4.8439,3.2663,0.0014718,13,8,3452,1532,221
-0.0283,-0.0117,0.0457,-0.0093,0.0539,0.104,4.5078,5.2929,3.3113,0.0014722,15,8,3453,1532,251
-0.0151,-0.0073,-0.0076,-0.016,0.0632,0.1264,4.5078,6.7597,3.2514,0.0014722,22,8,3453,1532,253
0.013,-0.01,0.0075,-0.0211,0.0661,0.1172,4.5065,4.3804,3.2805,0.0014718,13,8,3452,1532,186
-0.09,-0.0114,0.0443,-0.0061,0.0551,0.1102,4.5065,4.6747,3.2409,0.0014718,13,8,3452,1532,254
-0.1131,-0.0187,-0.0124,-0.0213,0.0488,0.0965,4.5065,6.1814,3.2896,0.0014718,16,7,3452,1532,255
-0.1022,-0.0168,-0.033,0.0156,0.0544,0.097,4.5091,5.2149,3.2859,0.0014726,14,8,3454,1532,256
-0.1087,-0.021,-0.0721,-0.0111,0.0566,0.1023,4.5065,4.7121,3.2802,0.0014718,15,7,3452,1532,257
-0.0423,-0.0107,0.008,0.0061,0.0503,0.0852,4.5065,5.5005,3.2965,0.0014718,14,7,3452,1532,258
-0.0042,0.0026,-0.0893,0.0165,0.0595,0.0977,4.5078,4.8897,3.3184,0.0014722,15,9,3453,1532,260
-0.1076,-0.0231,0.0261,0.0001,0.0554,0.1103,4.5065,5.587,3.3048,0.0014718,15,8,3452,1532,259
-0.2355,-0.0028,0.021,0.0058,0.0521,0.0986,4.5078,4.2892,3.2104,0.0014722,11,7,3453,1532,261
-0.1646,-0.019,-0.0574,-0.0209,0.0471,0.0773,4.5065,6.0116,3.261,0.0014718,14,6,3452,1532,262
-0.2528,-0.0124,-0.0461,-0.0095,0.05,0.0961,4.5065,3.8853,3.2004,0.0014718,12,7,3452,1532,361
-0.1193,-0.0042,-0.0774,-0.0044,0.061,0.1163,4.5091,3.8593,3.283,0.0014726,10,9,3454,1532,266
0.0065,-0.0131,0.0635,0.0262,0.0538,0.1075,4.5065,4.86,3.3112,0.0014718,12,7,3452,1532,263
0.0309,-0.0022,0.0722,-0.0073,0.0661,0.1255,4.5091,5.7249,3.3029,0.0014726,16,8,3454,1532,265
-0.2166,-0.0253,-0.1058,-0.0288,0.0478,0.0952,4.5078,5.4723,3.2525,0.0014722,15,7,3453,1532,264
-0.0948,-0.0139,0.0749,-0.0054,0.0407,0.076,4.5065,3.9025,3.3161,0.0014718,12,8,3452,1532,291
-0.1761,-0.0144,-0.0161,-0.0165,0.057,0.1125,4.5078,5.1704,3.2615,0.0014722,12,7,3453,1532,339
-0.1357,-0.015,-0.0796,-0.0245,0.052,0.0972,4.5065,4.4941,3.2988,0.0014718,16,9,3452,1532,271
-0.1665,0.0199,0.0118,-0.0179,0.0783,0.1329,4.5091,6.175,3.1978,0.0014726,17,7,3454,1532,274
-0.122,-0.0162,0.0432,-0.0188,0.043,0.0859,4.5065,5.7169,3.2899,0.0014718,16,8,3452,1532,273
-0.0961,-0.0082,0.0793,-0.0022,0.0671,0.1319,4.5065,4.9931,3.3141,0.0014718,13,7,3452,1532,292
-0.0308,0.01,-0.0156,0.008,0.0753,0.1234,4.5065,4.6292,3.2278,0.0014718,11,7,3452,1532,268
0.0358,-0.0176,-0.0377,-0.023,0.0481,0.0962,4.5091,5.0989,3.3709,0.0014726,14,9,3454,1532,275
0.0088,-0.0138,0.0916,0.0043,0.0547,0.1044,4.5078,6.5875,3.3195,0.0014722,15,8,3453,1532,278
0.0429,-0.0029,0.0331,0.0035,0.0677,0.1355,4.5065,5.1826,3.3131,0.0014718,15,8,3452,1532,270
-0.188,0.0114,-0.0754,0.013,0.062,0.1061,4.5065,4.8607,3.2026,0.0014718,11,8,3452,1532,272
0.0232,-0.0157,0.0288,-0.0128,0.0548,0.0987,4.5065,4.7522,3.3101,0.0014718,14,7,3452,1532,288
-0.0181,-0.0004,-0.0086,-0.0193,0.071,0.1228,4.5065,5.2949,3.2425,0.0014718,17,7,3452,1532,277
-0.0566,0.0005,0.0137,-0.0186,0.0689,0.1372,4.5065,4.25,3.2299,0.0014718,13,8,3452,1532,269
-0.0349,0.0021,-0.0687,-0.0206,0.0695,0.1106,4.5078,4.8363,3.3407,0.0014722,12,7,3453,1532,295
-0.1356,-0.0183,-0.0489,-0.0275,0.0525,0.0977,4.5078,4.7755,3.3175,0.0014722,15,7,3453,1532,289
0.0416,0.0001,0.0672,0.018,0.0629,0.1243,4.5078,4.7753,3.2795,0.0014722,12,8,3453,1532,267
-0.1504,-0.0236,-0.1087,-0.0234,0.0507,0.1002,4.5065,4.9742,3.2735,0.0014718,14,7,3452,1532,296
-0.0975,-0.0335,-0.0669,-0.0136,0.0384,0.0767,4.5065,5.8085,3.314,0.0014718,16,7,3452,1532,290
-0.1667,-0.0059,-0.1117,-0.0134,0.0601,0.1166,4.5091,4.7449,3.2559,0.0014726,15,9,3454,1532,284
-0.1011,-0.0154,-0.0721,0.0059,0.0574,0.1109,4.5078,4.2972,3.2587,0.0014722,13,7,3453,1532,298
0.062,-0.0008,-0.0114,0.0068,0.0636,0.1235,4.5065,5.3959,3.3316,0.0014718,15,8,3452,1532,282
-0.1677,-0.0133,0.0436,0.0046,0.0559,0.1087,4.5078,5.6366,3.2941,0.0014722,17,9,3453,1532,279
-0.1697,-0.0017,-0.0286,-0.0018,0.0529,0.1058,4.5078,4.8869,3.2009,0.0014722,13,7,3453,1532,283
0.0296,-0.0321,0.0168,0.0026,0.047,0.0921,4.5078,5.0016,3.3439,0.0014722,15,8,3453,1532,276
0.0062,-0.0112,0.0074,0.0082,0.0597,0.1152,4.5065,4.6599,3.2871,0.0014718,14,8,3452,1532,287
-0.0908,-0.0349,0.0524,0.0328,0.0468,0.0924,4.5065,4.7238,3.3421,0.0014718,11,7,3452,1532,300
-0.1486,-0.0126,-0.1869,-0.0072,0.0555,0.1055,4.5091,5.6708,3.2201,0.0014726,16,9,3454,1532,294
-0.0252,-0.0285,-0.0334,-0.0175,0.0455,0.091,4.5078,5.4598,3.3521,0.0014722,14,8,3453,1532,285
-0.0719,-0.017,0.0324,0.0101,0.0554,0.1097,4.5091,5.1663,3.3351,0.0014726,13,8,3454,1532,281
0.033,-0.0189,-0.0005,-0.0063,0.0589,0.1094,4.5065,5.537,3.3084,0.0014718,17,7,3452,1532,280
0.0192,-0.0169,0.0797,-0.0194,0.052,0.1033,4.5065,4.923,3.323,0.0014718,13,8,3452,1532,293
-0.0938,-0.0085,-0.085,-0.0167,0.0583,0.116,4.5065,3.7508,3.2844,0.0014718,10,8,3452,1532,308
-0.0034,-0.0109,-0.0447,0.0197,0.0556,0.1098,4.5091,5.2476,3.2819,0.0014726,14,8,3454,1532,286
-0.1564,-0.0105,0.0199,-0.0062,0.0573,0.0962,4.5065,5.1304,3.2927,0.0014718,14,7,3452,1532,310
-0.0777,-0.0005,-0.113,-0.0171,0.0604,0.0975,4.5065,5.0796,3.2875,0.0014718,14,8,3452,1532,309
-0.1294,-0.0185,-0.1073,0.0068,0.0457,0.0884,4.5065,4.565,3.2486,0.0014718,14,8,3452,1532,313
0.0248,-0.0053,-0.0489,0.0236,0.0589,0.1086,4.5065,5.2646,3.3381,0.0014718,14,9,3452,1532,299
0.0949,-0.0206,0.0588,-0.0088,0.0578,0.1156,4.5065,4.9625,3.3626,0.0014718,18,7,3452,1532,302
-0.0623,-0.0099,-0.0756,-0.0161,0.053,0.1061,4.5065,4.5649,3.2699,0.0014718,13,7,3452,1532,303
0.0721,-0.0105,0.0445,-0.0103,0.0618,0.1219,4.5065,5.5084,3.34,0.0014718,16,7,3452,1532,301
-0.1191,-0.0164,0.0506,-0.0037,0.0506,0.0991,4.5065,5.7354,3.2812,0.0014718,16,7,3452,1532,319
-0.1466,-0.0051,-0.0716,-0.0123,0.0614,0.1206,4.5065,6.747,3.2473,0.0014718,18,8,3452,1532,325
-0.0432,-0.0064,0.0067,-0.0064,0.0563,0.1115,4.5065,4.2563,3.2962,0.0014718,10,7,3452,1532,331
-0.1074,-0.0115,-0.089,0.0044,0.0576,0.1141,4.5078,4.8938,3.2739,0.0014722,14,8,3453,1532,306
-0.0165,-0.0222,0.0925,0.0115,0.0483,0.0936,4.5065,5.7809,3.3163,0.0014718,18,7,3452,1532,297
-0.1898,-0.0207,-0.0992,-0.0223,0.0511,0.097,4.5065,4.1561,3.238,0.0014718,12,7,3452,1532,335
-0.0662,-0.0162,-0.0414,0.006,0.0516,0.1028,4.5078,6.6859,3.3083,0.0014722,23,8,3453,1532,304
-0.2289,-0.0024,-0.0235,0.0039,0.056,0.092,4.5078,4.187,3.2028,0.0014722,11,8,3453,1532,330
-0.1698,-0.0254,-0.17,-0.0167,0.052,0.1021,4.5091,5.6429,3.2497,0.0014726,18,8,3454,1532,326
-0.1199,-0.0086,-0.0626,0.0198,0.0491,0.0969,4.5078,4.9077,3.3052,0.0014722,15,9,3453,1532,312
-0.0088,-0.0154,0.0087,-0.0257,0.0573,0.1134,4.5078,6.2209,3.2616,0.0014722,15,7,3453,1532,333
-0.1054,-0.002,-0.029,0.0015,0.06,0.1095,4.5078,4.9991,3.3042,0.0014722,13,9,3453,1532,307
-0.0051,0.0081,-0.0601,-0.0127,0.0587,0.1042,4.5078,6.5884,3.2563,0.0014722,17,8,3453,1532,316
-0.1581,-0.0198,-0.0159,-0.0009,0.0444,0.0878,4.5078,4.056,3.279,0.0014722,14,9,3453,1532,334
-0.1712,-0.0148,-0.0404,0.0083,0.0555,0.1109,4.5078,4.5547,3.2666,0.0014722,12,8,3453,1532,315
-0.1087,-0.0172,0.0047,0.0025,0.0543,0.1076,4.5065,5.2124,3.2761,0.0014718,16,8,3452,1532,305
-0.1199,-0.0195,-0.046,-0.0036,0.052,0.1033,4.5065,5.6096,3.2811,0.0014718,14,7,3452,1532,323
-0.1376,-0.0178,-0.0529,-0.033,0.0469,0.0937,4.5078,5.5443,3.2741,0.0014722,15,8,3453,1532,322
-0.236,-0.0176,-0.0651,-0.024,0.0466,0.0917,4.5078,3.7867,3.2213,0.0014722,11,8,3453,1532,340
-0.0838,-0.0089,0.1036,0.0012,0.0593,0.109,4.5065,6.3216,3.3506,0.0014718,17,8,3452,1532,327
-0.0253,-0.0221,-0.0744,-0.0098,0.0544,0.0934,4.5078,5.1909,3.3163,0.0014722,15,7,3453,1532,332
-0.1883,-0.0208,-0.0161,0.0106,0.0413,0.0769,4.5104,4.5052,3.3045,0.001473,14,11,3455,1532,321
-0.0205,-0.0127,0.0268,-0.0176,0.0526,0.1033,4.5091,6.5032,3.2539,0.0014726,21,7,3454,1532,314
-0.1037,-0.0129,-0.0642,0.0156,0.0595,0.1068,4.5078,4.9614,3.283,0.0014722,13,10,3453,1532,320
-0.0532,-0.0043,-0.0346,0.0161,0.0702,0.1245,4.5065,6.0026,3.3286,0.0014718,16,8,3452,1532,328
-0.2301,-0.0246,-0.0863,0.031,0.0434,0.0838,4.5091,5.1499,3.2384,0.0014726,14,9,3454,1532,317
-0.2337,-0.0195,0.0463,0.0015,0.046,0.0864,4.5065,8.7504,3.2371,0.0014718,21,8,3452,1532,345
-0.0473,-0.0185,-0.003,-0.0133,0.051,0.0988,4.5065,4.8832,3.2848,0.0014718,17,8,3452,1532,329
-0.1919,-0.0249,-0.1152,-0.0038,0.0462,0.0924,4.5065,4.6457,3.2642,0.0014718,13,8,3452,1532,338
-0.0487,-0.0168,-0.053,-0.0066,0.0565,0.111,4.5065,5.4297,3.2738,0.0014718,16,7,3452,1532,336
0.0097,-0.0042,0.0545,-0.0254,0.0612,0.1224,4.5065,4.4575,3.328,0.0014718,12,8,3452,1532,337
-0.0392,-0.0094,0.0445,-0.0287,0.0512,0.0928,4.5078,6.7284,3.2957,0.0014722,19,7,3453,1532,346
-0.1662,0.011,-0.0629,-0.0197,0.0731,0.1159,4.5065,4.2603,3.2189,0.0014718,15,8,3452,1532,344
-0.01,-0.0257,0.0192,-0.0094,0.0476,0.095,4.5065,5.5153,3.3314,0.0014718,14,9,3452,1532,342
-0.0489,-0.0003,-0.0925,-0.0085,0.0588,0.1149,4.5065,4.4205,3.2311,0.0014718,13,8,3452,1532,341
-0.0971,-0.0236,-0.0628,-0.0063,0.0413,0.078,4.5091,6.2765,3.3575,0.0014726,20,9,3454,1532,349
-0.0071,-0.0047,0.0038,-0.005,0.0667,0.1264,4.5078,4.6781,3.2938,0.0014722,12,8,3453,1532,318
-0.112,-0.0144,-0.0113,-0.0277,0.0535,0.1069,4.5091,4.641,3.26,0.0014726,13,8,3454,1532,347
-0.0536,-0.0223,-0.0076,0.0103,0.0464,0.0853,4.5091,5.1026,3.3171,0.0014726,14,8,3454,1532,324
-0.0731,0.0019,-0.0223,0.0428,0.0701,0.13,4.5078,4.295,3.2536,0.0014722,11,9,3453,1532,311
-0.253,-0.027,-0.0313,-0.0258,0.0422,0.0843,4.5065,5.9099,3.2221,0.0014718,17,7,3452,1532,343
-0.1078,-0.0043,0.0212,0.0315,0.0622,0.1001,4.5078,4.6421,3.2882,0.0014722,12,8,3453,1532,348
-0.1982,-0.0132,-0.0861,-0.0217,0.0536,0.1072,4.5065,5.481,3.2259,0.0014718,16,8,3452,1532,364
-0.208,0.0028,0.0115,0.0083,0.0496,0.0961,4.5065,4.6685,3.1893,0.0014718,12,7,3452,1532,365
-0.2082,-0.0323,-0.0495,-0.0077,0.0439,0.0859,4.5065,5.4126,3.2664,0.0014718,17,7,3452,1532,360
-0.0791,-0.0171,0.0284,-0.018,0.0554,0.1031,4.5065,5.3351,3.2901,0.0014718,18,7,3452,1532,366
-0.0406,-0.0039,0.0538,0.0162,0.0688,0.1283,4.5065,5.2467,3.3005,0.0014718,14,7,3452,1532,352
-0.1265,-0.0331,-0.0376,-0.0047,0.0383,0.0765,4.5065,5.535,3.3308,0.0014718,15,7,3452,1532,351
0.0062,-0.0005,-0.0984,-0.0263,0.0649,0.1283,4.5065,5.0068,3.2616,0.0014718,14,7,3452,1532,362
0.1246,-0.0013,0.0131,0.0154,0.0704,0.1291,4.5091,5.3356,3.4694,0.0014726,16,8,3454,1532,367
-0.0678,-0.0059,-0.0308,-0.0338,0.0589,0.1177,4.5078,4.9984,3.2805,0.0014722,14,7,3453,1532,363
-0.1906,-0.0076,0.0317,-0.0032,0.0592,0.1181,4.5065,5.6569,3.2283,0.0014718,14,8,3452,1532,370
-0.0962,-0.015,0.0935,0.0056,0.0558,0.1098,4.5078,5.2224,3.3045,0.0014722,16,8,3453,1532,350
-0.1591,-0.0341,-0.1426,-0.0206,0.0401,0.0784,4.5065,5.3532,3.2821,0.0014718,14,7,3452,1532,373
0.0418,-0.0073,0.067,-0.0065,0.0647,0.1281,4.5065,4.7244,3.2619,0.0014718,14,7,3452,1532,355
-0.1555,-0.0165,-0.0404,0.0044,0.052,0.0974,4.5065,4.7587,3.2558,0.0014718,12,7,3452,1532,372
-0.0192,0.0109,0.0516,0.0091,0.07,0.1248,4.5078,5.8957,3.2667,0.0014722,17,8,3453,1532,359
-0.2085,-0.0193,-0.1126,-0.0067,0.0564,0.1128,4.5065,4.7702,3.2244,0.0014718,15,8,3452,1532,369
0.0594,-0.0251,-0.0234,-0.0201,0.0402,0.0782,4.5078,5.6903,3.3806,0.0014722,16,8,3453,1532,356
0.0479,-0.0102,0.0482,-0.0236,0.0646,0.1215,4.5065,6.5507,3.305,0.0014718,20,7,3452,1532,353
0.0813,-0.0157,0.0754,-0.0031,0.0512,0.1007,4.5078,5.2324,3.3448,0.0014722,16,8,3453,1532,357
-0.1178,-0.0149,-0.0502,0.0015,0.0553,0.1071,4.5065,5.6084,3.2731,0.0014718,14,8,3452,1532,358
0.0483,0.0072,0.0326,-0.0048,0.0725,0.134,4.5065,4.1515,3.3633,0.0014718,11,7,3452,1532,354
-0.0295,-0.0206,-0.0233,-0.0273,0.0553,0.1096,4.5065,4.3136,3.2777,0.0014718,14,7,3452,1532,375
-0.0522,-0.0067,0.0826,0.0073,0.0614,0.1228,4.5104,5.1077,3.3589,0.001473,14,8,3455,1532,368
0.0292,-0.0054,-0.0745,0.0066,0.0623,0.11,4.5078,4.4747,3.3246,0.0014722,13,7,3453,1532,376
-0.0468,0.0021,-0.1215,-0.0085,0.064,0.1247,4.5078,5.3699,3.2811,0.0014722,16,8,3453,1532,371
-0.0171,-0.0029,-0.0812,-0.0065,0.0542,0.1072,4.5065,4.0918,3.2567,0.0014718,12,7,3452,1532,380
-0.0535,-0.0108,0.0152,-0.0069,0.0622,0.1232,4.5091,6.8176,3.3183,0.0014726,20,8,3454,1532,377
-0.0426,-0.0125,0.0167,-0.0179,0.0502,0.1003,4.5065,6.3884,3.2628,0.0014718,17,8,3452,1532,379
0.0157,-0.0106,0.0166,-0.0348,0.0576,0.1132,4.5065,4.6543,3.2979,0.0014718,15,8,3452,1532,374
-0.1823,-0.014,0.0219,0.0078,0.051,0.0999,4.5065,5.2706,3.2383,0.0014718,13,7,3452,1532,378
-0.1664,-0.0078,0.0153,-0.0152,0.0559,0.1117,4.5065,3.6864,3.2335,0.0014718,12,8,3452,1532,447
0.0692,0.0144,-0.0121,-0.0053,0.095,0.1511,4.5065,4.6508,3.3225,0.0014718,14,7,3452,1532,381
-0.1359,-0.0023,-0.0849,0.0123,0.0628,0.116,4.5104,5.2812,3.2693,0.001473,15,9,3455,1532,382
-0.1994,-0.0003,0.031,-0.0043,0.0606,0.102,4.5065,4.9706,3.2283,0.0014718,13,7,3452,1532,436
-0.0502,-0.0052,-0.0775,0.033,0.0656,0.1282,4.5078,4.7446,3.3298,0.0014722,13,8,3453,1532,384
0.0726,0.0078,-0.0361,0.0095,0.0765,0.1466,4.5091,4.0514,3.3315,0.0014726,11,9,3454,1532,383
-0.0654,-0.0061,-0.0015,-0.0201,0.0559,0.1119,4.5065,5.0228,3.2405,0.0014718,16,8,3452,1532,385
-0.1456,-0.01,-0.0619,-0.0214,0.0608,0.1216,4.5065,4.3,3.2464,0.0014718,14,8,3452,1532,386
-0.0686,0.0004,-0.1052,-0.0094,0.0677,0.1088,4.5065,5.3501,3.308,0.0014718,14,8,3452,1532,387
-0.0844,-0.0131,-0.0786,-0.0012,0.0598,0.1191,4.5078,4.236,3.276,0.0014722,10,9,3453,1532,388
-0.0853,-0.0044,-0.0489,-0.0129,0.0519,0.0897,4.5065,6.7189,3.2744,0.0014718,20,7,3452,1532,389
-0.1524,-0.0341,0.0202,-0.0,0.0365,0.071,4.5078,4.7614,3.3343,0.0014722,14,8,3453,1532,393
-0.0988,-0.0186,-0.0673,0.0209,0.0556,0.1105,4.5065,5.4444,3.2967,0.0014718,16,8,3452,1532,390
-0.1352,-0.0157,-0.0205,0.0072,0.0474,0.0847,4.5065,5.0055,3.2972,0.0014718,12,7,3452,1532,406
-0.2642,-0.0146,-0.03,0.0097,0.0561,0.1096,4.5078,5.1773,3.1969,0.0014722,12,8,3453,1532,395
0.0569,-0.0027,-0.0225,-0.022,0.0606,0.1106,4.5078,5.2743,3.3444,0.0014722,15,8,3453,1532,391
-0.236,-0.0058,-0.042,0.0108,0.0528,0.1055,4.5065,4.904,3.1715,0.0014718,15,8,3452,1532,438
0.0341,0.0007,-0.0314,-0.008,0.0711,0.1326,4.5078,7.3928,3.2685,0.0014722,20,7,3453,1532,397
-0.1477,-0.0058,-0.0198,-0.0064,0.0515,0.0976,4.5065,5.2939,3.247,0.0014718,16,7,3452,1532,396
-0.0742,-0.0108,0.0494,0.0062,0.0591,0.1171,4.5065,5.5897,3.3216,0.0014718,13,7,3452,1532,392
-0.0895,-0.0114,0.0206,-0.0062,0.0618,0.1234,4.5078,4.7429,3.2483,0.0014722,14,8,3453,1532,411
-0.2108,-0.0265,0.0662,-0.0164,0.0469,0.0868,4.5078,5.2189,3.27,0.0014722,14,7,3453,1532,398
-0.2053,-0.0129,-0.0166,-0.0191,0.0541,0.0992,4.5091,6.4136,3.2389,0.0014726,17,8,3454,1532,409
-0.2108,-0.0207,0.021,-0.0002,0.0489,0.0942,4.5065,5.451,3.2476,0.0014718,14,7,3452,1532,412
-0.193,-0.0096,0.0017,0.0164,0.0505,0.0999,4.5078,5.6916,3.2181,0.0014722,17,7,3453,1532,394
-0.2087,-0.0093,0.0396,0.0194,0.0447,0.0867,4.5078,4.7973,3.2647,0.0014722,12,9,3453,1532,401
-0.1572,-0.0167,0.0109,-0.0002,0.0559,0.1117,4.5091,4.9647,3.2724,0.0014726,12,8,3454,1532,402
-0.025,-0.0139,0.0045,-0.0144,0.0555,0.1041,4.5065,5.8348,3.2737,0.0014718,18,8,3452,1532,403
-0.2381,-0.0138,-0.0461,0.0008,0.0527,0.0937,4.5078,6.1994,3.2548,0.0014722,16,8,3453,1532,405
-0.0189,-0.0076,-0.0693,-0.031,0.0544,0.0925,4.5091,4.0956,3.2944,0.0014726,14,8,3454,1532,399
-0.2146,-0.0119,-0.079,-0.0217,0.0522,0.1026,4.5065,3.578,3.2006,0.0014718,10,7,3452,1532,420
-0.0011,-0.0058,0.0479,0.0216,0.0617,0.0969,4.5078,5.7324,3.3687,0.0014722,15,8,3453,1532,427
-0.1605,-0.0244,-0.0337,-0.0227,0.0462,0.0914,4.5078,5.5303,3.2644,0.0014722,15,9,3453,1532,415
0.0275,-0.0012,-0.0802,-0.0272,0.0634,0.1254,4.5091,4.7346,3.3248,0.0014726,17,9,3454,1532,410
-0.0805,-0.0057,-0.0281,-0.0327,0.0604,0.1196,4.5078,4.1015,3.2648,0.0014722,13,7,3453,1532,425
-0.0054,-0.0349,-0.0384,-0.0133,0.0444,0.0884,4.5065,6.5037,3.3697,0.0014718,22,8,3452,1532,421
-0.0789,0.0044,-0.0659,-0.0205,0.0616,0.1076,4.5065,5.2112,3.219,0.0014718,14,7,3452,1532,413
-0.0601,-0.001,-0.0049,-0.0072,0.0511,0.0926,4.5078,6.2791,3.2982,0.0014722,17,8,3453,1532,418
-0.1726,-0.0037,-0.1357,0.0059,0.064,0.1029,4.5078,5.9108,3.2456,0.0014722,17,8,3453,1532,407
0.0241,-0.0003,0.1281,-0.0072,0.0582,0.0998,4.5091,6.1986,3.3677,0.0014726,18,9,3454,1532,408
-0.1206,-0.0261,-0.0619,0.0022,0.0409,0.0815,4.5065,5.3847,3.2806,0.0014718,16,7,3452,1532,426
-0.0091,-0.0081,0.0587,-0.0089,0.0561,0.1115,4.5065,5.4629,3.3213,0.0014718,13,8,3452,1532,404
-0.0292,-0.0215,0.058,0.0074,0.0516,0.1016,4.5078,4.6073,3.3594,0.0014722,12,8,3453,1532,419
-0.1045,0.0147,0.0258,-0.0014,0.0679,0.1161,4.5065,5.9521,3.2413,0.0014718,15,7,3452,1532,417
