assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
0.0255,-0.0025,0.1056,-0.029,0.0238,0.0475,3.3729,2.2099,3.786,0.0009909,6,10,2872,1703,180
0.1226,-0.0056,0.0442,-0.0156,0.0187,0.0375,3.3787,3.8633,3.8464,0.0009926,11,9,2877,1703,208
-0.0693,-0.0166,0.0173,-0.0054,0.0223,0.0446,3.3717,3.0131,3.7491,0.0009905,8,8,2871,1703,216
-0.1291,0.0195,0.0364,-0.0043,0.0229,0.0457,3.374,2.7062,3.6696,0.0009912,8,8,2873,1703,218
-0.0553,-0.004,-0.0869,0.0121,0.0176,0.032,3.3764,3.1134,3.7735,0.0009919,9,10,2875,1703,221
0.0031,-0.0088,0.0517,0.0206,0.0238,0.0477,3.3764,3.7773,3.8121,0.0009919,11,10,2875,1703,215
-0.0477,-0.0257,-0.0128,0.0025,0.0135,0.0271,3.374,2.9326,3.8258,0.0009912,8,10,2873,1703,222
-0.0231,0.0108,0.0415,-0.0161,0.0269,0.0535,3.3752,2.5014,3.7307,0.0009915,7,9,2874,1703,235
-0.1821,0.0021,-0.0215,-0.0076,0.016,0.0318,3.3705,2.3711,3.703,0.0009902,7,9,2870,1703,231
-0.0539,0.0027,-0.0034,-0.0082,0.0206,0.0411,3.3776,3.8813,3.7651,0.0009922,11,10,2876,1703,251
0.0682,0.001,-0.045,-0.0129,0.017,0.0341,3.3705,2.735,3.7796,0.0009902,9,10,2870,1703,241
-0.0464,-0.0156,-0.1565,-0.0012,0.0165,0.033,3.3729,2.9918,3.7665,0.0009909,8,8,2872,1703,234
-0.1561,-0.0022,-0.0129,0.0098,0.0156,0.0311,3.3729,2.7986,3.7039,0.0009909,8,8,2872,1703,233
0.0051,0.0103,-0.0099,-0.0056,0.0223,0.0442,3.3729,2.8935,3.7595,0.0009909,8,9,2872,1703,225
0.0102,-0.0023,-0.036,-0.0057,0.0212,0.0424,3.3752,2.5566,3.7812,0.0009915,8,9,2874,1703,250
-0.0851,-0.0079,-0.0397,0.0075,0.0194,0.0388,3.3764,3.0183,3.7487,0.0009919,9,10,2875,1703,220
-0.2201,-0.0211,-0.0427,-0.0023,0.0137,0.0274,3.3729,2.4674,3.6918,0.0009909,7,8,2872,1703,236
-0.1464,0.0017,-0.0796,-0.0056,0.0161,0.0323,3.3705,2.6704,3.7041,0.0009902,9,8,2870,1703,237
-0.1185,-0.0075,0.1264,0.013,0.0227,0.0454,3.3729,2.841,3.7428,0.0009909,7,9,2872,1703,232
0.0392,0.0077,-0.0639,-0.0142,0.0233,0.0466,3.3729,3.4336,3.7412,0.0009909,11,9,2872,1703,226
-0.0227,-0.0038,-0.0343,-0.0145,0.0185,0.036,3.3705,2.6131,3.7538,0.0009902,7,9,2870,1703,239
-0.1309,-0.0046,-0.0304,-0.0242,0.0166,0.0331,3.3752,2.5432,3.7414,0.0009915,8,10,2874,1703,249
0.1178,-0.0115,0.0328,-0.0174,0.0198,0.0397,3.374,2.3641,3.8682,0.0009912,9,8,2873,1703,219
-0.1363,-0.0012,-0.063,0.0151,0.0144,0.0276,3.3705,3.8363,3.709,0.0009902,11,9,2870,1703,223
-0.1356,0.004,0.0639,0.0197,0.0229,0.0423,3.3717,4.4885,3.7117,0.0009905,13,8,2871,1703,238
-0.0993,-0.0095,0.0422,-0.0173,0.0179,0.0358,3.3729,2.3588,3.7325,0.0009909,7,10,2872,1703,252
-0.0955,-0.005,-0.1412,0.0401,0.0146,0.0275,3.374,3.8837,3.734,0.0009912,11,9,2873,1703,228
-0.1282,-0.0348,0.0001,-0.0222,0.014,0.0279,3.3764,2.8983,3.8281,0.0009919,9,11,2875,1703,245
-0.1548,0.0054,0.0425,-0.024,0.0198,0.0395,3.3729,2.2062,3.705,0.0009909,7,9,2872,1703,229
-0.1055,-0.0061,0.0157,-0.0167,0.0174,0.0314,3.3705,2.3096,3.7243,0.0009902,7,8,2870,1703,192
-0.1332,0.0052,-0.0839,-0.0137,0.0228,0.0457,3.3729,2.6101,3.7197,0.0009909,8,9,2872,1703,230
0.1152,0.0186,0.0146,-0.0146,0.0299,0.0598,3.374,2.7905,3.7582,0.0009912,8,9,2873,1703,224
-0.0693,-0.0028,-0.0555,-0.0097,0.0178,0.0355,3.3729,4.2752,3.712,0.0009909,11,9,2872,1703,242
-0.1098,-0.0165,0.0553,-0.0287,0.0144,0.0287,3.374,1.9525,3.7493,0.0009912,5,9,2873,1703,243
-0.1574,-0.0145,-0.0455,-0.022,0.0151,0.0302,3.374,2.3373,3.7451,0.0009912,7,10,2873,1703,244
-0.1101,-0.0199,0.0059,-0.0102,0.0121,0.0242,3.3717,3.7871,3.7473,0.0009905,10,9,2871,1703,253
-0.1472,-0.0051,-0.0187,-0.0083,0.0208,0.0415,3.3764,3.2894,3.7385,0.0009919,12,11,2875,1703,240
0.0053,0.0114,0.0425,0.0054,0.0234,0.0468,3.374,4.0206,3.7508,0.0009912,10,11,2873,1703,246
0.0521,0.0102,-0.0338,0.0471,0.0227,0.0426,3.3729,3.6611,3.759,0.0009909,12,10,2872,1703,227
-0.0597,0.0032,-0.021,-0.0019,0.0157,0.0314,3.374,2.5393,3.7165,0.0009912,8,9,2873,1703,211
-0.0079,-0.011,-0.0246,-0.0145,0.024,0.0448,3.3729,2.1739,3.7666,0.0009909,7,9,2872,1703,248
-0.0478,0.0033,0.0913,0.0039,0.0248,0.0497,3.374,2.5668,3.7737,0.0009912,8,9,2873,1703,254
-0.0107,-0.0227,-0.0598,-0.0094,0.0153,0.0307,3.3787,2.4558,3.8215,0.0009926,8,10,2877,1703,255
0.0069,0.0117,0.0135,-0.0163,0.0218,0.0436,3.3717,2.7,3.7049,0.0009905,8,8,2871,1703,256
0.0353,0.0049,0.0128,0.0544,0.0153,0.0248,3.3752,3.7359,3.8177,0.0009915,10,10,2874,1703,306
-0.0638,-0.0053,-0.0839,0.008,0.0203,0.0407,3.3776,2.9632,3.7833,0.0009922,9,10,2876,1703,258
-0.1003,-0.0101,0.0613,0.0335,0.0165,0.0292,3.3717,3.7496,3.778,0.0009905,10,9,2871,1703,257
-0.0093,-0.0286,-0.1099,-0.0146,0.0142,0.0285,3.3799,3.2613,3.8249,0.0009929,11,10,2878,1703,261
-0.0239,0.0001,-0.0851,-0.0197,0.0213,0.0427,3.3752,3.8116,3.6799,0.0009915,11,8,2874,1703,262
-0.06,-0.0093,-0.0315,-0.0032,0.0148,0.0296,3.3776,2.8142,3.7667,0.0009922,7,10,2876,1703,264
-0.1432,0.0031,-0.0787,-0.0181,0.0173,0.0345,3.3764,2.911,3.6894,0.0009919,8,9,2875,1703,259
0.0925,0.0327,-0.0907,-0.0006,0.025,0.05,3.3752,3.0092,3.7576,0.0009915,11,11,2874,1703,263
-0.0501,-0.0178,-0.0069,-0.0091,0.0216,0.0418,3.3729,4.4613,3.7857,0.0009909,12,9,2872,1703,260
-0.1207,-0.0148,-0.1259,0.0085,0.016,0.032,3.3787,4.0729,3.7532,0.0009926,11,11,2877,1703,266
-0.1112,0.0018,-0.0071,0.004,0.0209,0.0418,3.3764,3.1071,3.7291,0.0009919,10,9,2875,1703,271
0.0068,0.007,-0.0288,-0.0112,0.0209,0.0419,3.3729,3.1482,3.7524,0.0009909,9,9,2872,1703,274
-0.1779,-0.0049,0.0118,0.0089,0.0181,0.0361,3.3764,2.5435,3.713,0.0009919,8,9,2875,1703,270
0.011,-0.014,-0.0295,0.0206,0.0177,0.0341,3.3752,3.0549,3.7699,0.0009915,9,10,2874,1703,265
-0.1493,-0.0062,0.0461,-0.0287,0.0173,0.0346,3.3729,2.4018,3.7479,0.0009909,8,9,2872,1703,280
-0.1417,-0.0052,0.0585,0.0162,0.0214,0.0412,3.3729,2.7526,3.6971,0.0009909,7,8,2872,1703,275
-0.1192,-0.0082,-0.0232,0.0028,0.0158,0.0313,3.3729,3.2069,3.7608,0.0009909,9,10,2872,1703,281
-0.1092,0.0045,0.011,0.0121,0.0219,0.0393,3.3717,3.2483,3.7162,0.0009905,10,8,2871,1703,273
-0.0126,-0.0234,-0.104,0.0386,0.0151,0.0301,3.3705,3.9103,3.7223,0.0009902,10,8,2870,1703,277
0.0355,0.01,-0.1044,-0.0055,0.0207,0.0414,3.3752,4.0371,3.7018,0.0009915,11,9,2874,1703,286
0.0436,0.0098,-0.0652,-0.0115,0.0205,0.041,3.3764,2.8633,3.7897,0.0009919,9,10,2875,1703,279
-0.0415,-0.0025,0.1007,-0.0047,0.0251,0.0449,3.374,4.6926,3.7801,0.0009912,16,8,2873,1703,381
-0.0501,-0.0233,-0.0664,-0.009,0.0163,0.0326,3.3729,4.3218,3.7401,0.0009909,12,8,2872,1703,293
-0.1465,0.0214,-0.1054,-0.0107,0.0227,0.0454,3.374,2.599,3.6814,0.0009912,8,11,2873,1703,288
-0.18,-0.0055,-0.0542,-0.0068,0.0158,0.0316,3.374,3.4868,3.6893,0.0009912,9,9,2873,1703,268
-0.0944,-0.0158,0.0026,-0.0161,0.016,0.0285,3.374,2.7154,3.7677,0.0009912,11,9,2873,1703,290
-0.0451,-0.0242,-0.0143,-0.0092,0.0082,0.0161,3.3752,2.723,3.7801,0.0009915,8,8,2874,1703,297
0.0579,-0.0048,0.0018,0.0269,0.0206,0.0412,3.374,3.8419,3.7905,0.0009912,11,9,2873,1703,272
0.0463,-0.0109,0.0468,0.0097,0.0196,0.0392,3.3764,2.7373,3.819,0.0009919,8,10,2875,1703,299
-0.1303,0.0209,-0.0198,-0.0222,0.0246,0.0493,3.3752,2.1328,3.7259,0.0009915,7,11,2874,1703,287
-0.0627,0.0168,-0.0808,-0.0129,0.0217,0.0433,3.3764,2.5484,3.7466,0.0009919,8,10,2875,1703,320
-0.1434,0.0103,-0.0297,0.011,0.0197,0.0394,3.3776,2.8406,3.7285,0.0009922,9,10,2876,1703,298
-0.0863,-0.0003,-0.0607,-0.0153,0.0165,0.0327,3.3764,2.2948,3.7611,0.0009919,7,9,2875,1703,307
-0.084,-0.018,-0.029,0.0131,0.0129,0.0204,3.3752,3.2493,3.7757,0.0009915,9,9,2874,1703,284
0.0772,0.038,-0.0531,-0.0076,0.0279,0.0483,3.3764,2.4075,3.7819,0.0009919,8,10,2875,1703,267
0.0963,-0.0037,0.0248,-0.0001,0.0144,0.0287,3.374,2.3685,3.8222,0.0009912,7,9,2873,1703,283
0.1143,-0.0098,0.0292,0.0138,0.0237,0.0469,3.3717,2.5008,3.8177,0.0009905,9,9,2871,1703,292
-0.0894,-0.0149,-0.009,-0.0075,0.0158,0.0315,3.3729,2.7068,3.7516,0.0009909,9,8,2872,1703,301
-0.1208,-0.0085,0.0693,-0.0339,0.0165,0.0315,3.3764,2.3939,3.7474,0.0009919,8,10,2875,1703,276
-0.1271,0.0276,0.02,-0.015,0.0222,0.0445,3.3717,2.1589,3.6582,0.0009905,7,9,2871,1703,302
0.013,0.0011,0.0516,-0.0127,0.024,0.0479,3.374,2.4349,3.8171,0.0009912,8,9,2873,1703,300
-0.0587,0.009,0.0358,0.0005,0.0211,0.0419,3.3717,2.4841,3.7544,0.0009905,7,9,2871,1703,282
0.0444,-0.0321,-0.0633,-0.0094,0.0141,0.0282,3.3717,2.7119,3.796,0.0009905,8,8,2871,1703,326
-0.0921,-0.0088,0.1868,0.0282,0.0187,0.0366,3.3776,3.4804,3.8358,0.0009922,11,11,2876,1703,336
0.0865,0.0127,0.0181,0.0034,0.0234,0.0469,3.374,3.4478,3.7604,0.0009912,11,8,2873,1703,305
-0.0825,-0.0231,-0.0311,0.0066,0.0159,0.0319,3.3776,4.0075,3.7981,0.0009922,10,9,2876,1703,285
0.0845,-0.0278,0.0236,-0.0035,0.0159,0.0318,3.3717,4.4871,3.8038,0.0009905,12,8,2871,1703,316
-0.1487,-0.0086,0.0445,-0.002,0.0183,0.0309,3.374,3.129,3.7551,0.0009912,9,8,2873,1703,317
0.1295,-0.011,0.1383,-0.001,0.0299,0.0598,3.3752,4.206,3.8471,0.0009915,13,9,2874,1703,309
0.1385,-0.0145,-0.0201,-0.0325,0.0168,0.0324,3.3729,2.8129,3.8318,0.0009909,10,10,2872,1703,295
-0.0796,0.0092,0.1111,0.0111,0.0204,0.0408,3.3764,2.913,3.7467,0.0009919,9,10,2875,1703,313
0.009,-0.0263,-0.0073,-0.0207,0.0143,0.0286,3.3729,2.5909,3.7957,0.0009909,8,9,2872,1703,322
-0.1187,0.0072,-0.0386,-0.0257,0.0167,0.0333,3.3717,2.126,3.6845,0.0009905,6,8,2871,1703,289
-0.0888,0.0074,-0.0473,-0.0059,0.0189,0.0378,3.3752,2.5484,3.7171,0.0009915,7,9,2874,1703,319
-0.0692,-0.0336,-0.0099,-0.0085,0.0102,0.0204,3.3729,2.7488,3.7867,0.0009909,8,11,2872,1703,321
0.0778,0.0048,-0.0145,-0.0149,0.0192,0.0383,3.374,2.2535,3.7503,0.0009912,7,9,2873,1703,303
-0.1733,-0.0047,-0.0532,-0.0067,0.0157,0.0282,3.3729,2.6602,3.7347,0.0009909,8,9,2872,1703,308
-0.0587,0.0003,-0.009,0.0078,0.0169,0.0338,3.3729,3.7053,3.7506,0.0009909,10,10,2872,1703,314
-0.0715,0.0219,0.0034,-0.0122,0.0212,0.0425,3.374,2.6007,3.7475,0.0009912,9,10,2873,1703,278
-0.1049,-0.0212,-0.1352,0.0115,0.0125,0.0242,3.3729,3.0486,3.7604,0.0009909,9,9,2872,1703,315
-0.1137,0.0205,-0.0372,-0.004,0.0194,0.037,3.3776,2.4856,3.7155,0.0009922,8,10,2876,1703,296
-0.0716,-0.0027,-0.0347,0.0041,0.0185,0.0313,3.3717,3.7429,3.7586,0.0009905,10,9,2871,1703,269
-0.1254,0.0252,0.0078,0.0105,0.0216,0.036,3.3717,2.6532,3.7276,0.0009905,7,10,2871,1703,294
-0.0144,0.0122,-0.1478,0.0015,0.0182,0.0364,3.3752,2.4942,3.7549,0.0009915,7,9,2874,1703,330
-0.1232,-0.0154,-0.0735,-0.0038,0.0122,0.0245,3.3729,4.6147,3.7465,0.0009909,13,11,2872,1703,364
-0.1039,-0.0002,0.0487,-0.0344,0.0167,0.0335,3.3693,2.2355,3.68,0.0009898,8,8,2869,1703,333
0.0021,-0.0067,-0.0719,0.022,0.02,0.04,3.3717,3.8177,3.7344,0.0009905,13,9,2871,1703,304
-0.088,0.0088,-0.0795,-0.0051,0.0207,0.0364,3.3717,2.3827,3.7768,0.0009905,6,11,2871,1703,337
0.0327,-0.0376,0.0729,-0.0214,0.0111,0.0222,3.3764,2.6399,3.8403,0.0009919,7,10,2875,1703,311
0.0247,-0.0109,0.0143,-0.0306,0.0213,0.0426,3.3729,2.1217,3.7556,0.0009909,6,8,2872,1703,338
-0.0965,-0.0017,0.0007,-0.008,0.0157,0.0284,3.3764,2.0376,3.7751,0.0009919,7,9,2875,1703,291
-0.1432,0.0311,-0.0946,0.0168,0.0254,0.04,3.3729,3.196,3.7201,0.0009909,10,9,2872,1703,328
-0.0148,0.003,-0.0824,0.04,0.0175,0.0338,3.3752,3.6382,3.7691,0.0009915,11,9,2874,1703,318
-0.0065,-0.0132,-0.0622,-0.0164,0.0185,0.0371,3.3729,2.4478,3.7851,0.0009909,8,10,2872,1703,339
-0.078,-0.0051,0.0194,-0.0022,0.0153,0.0307,3.3752,2.6941,3.7464,0.0009915,8,9,2874,1703,323
-0.0044,-0.0186,0.0215,0.0062,0.02,0.04,3.3776,2.7233,3.8166,0.0009922,8,12,2876,1703,327
-0.1584,-0.0099,-0.073,-0.0117,0.019,0.038,3.3717,3.3454,3.7039,0.0009905,10,9,2871,1703,335
0.0586,-0.0047,0.0385,-0.0124,0.023,0.046,3.3729,2.9818,3.745,0.0009909,9,11,2872,1703,325
-0.0458,-0.0478,0.0156,-0.0145,0.0117,0.0234,3.374,2.7693,3.8062,0.0009912,8,10,2873,1703,329
-0.0897,-0.0098,-0.0903,-0.0203,0.0167,0.0318,3.3717,2.3681,3.7638,0.0009905,9,10,2871,1703,350
0.0794,0.0195,-0.0635,0.012,0.0321,0.0641,3.3729,3.6324,3.7382,0.0009909,9,9,2872,1703,324
-0.0319,0.001,-0.0654,0.0044,0.0198,0.0391,3.374,3.4047,3.7359,0.0009912,10,9,2873,1703,310
-0.0838,-0.0051,-0.1292,0.0263,0.0194,0.0349,3.3752,2.7657,3.7886,0.0009915,8,10,2874,1703,332
0.0677,0.0051,0.1225,-0.0181,0.0287,0.0575,3.3752,3.3737,3.8159,0.0009915,9,10,2874,1703,334
-0.1229,-0.0237,0.0817,-0.0234,0.0133,0.0262,3.374,2.7318,3.7754,0.0009912,9,10,2873,1703,331
-0.0207,-0.016,-0.037,0.0319,0.0169,0.0254,3.3752,3.5107,3.7849,0.0009915,10,9,2874,1703,347
0.0294,-0.0035,-0.0465,0.0195,0.0188,0.037,3.3752,2.5015,3.7443,0.0009915,8,9,2874,1703,340
-0.0488,-0.0125,0.0511,-0.0094,0.0153,0.03,3.3705,2.6594,3.723,0.0009902,8,8,2870,1703,360
-0.141,0.0241,0.0203,-0.0165,0.0244,0.041,3.3752,2.2386,3.747,0.0009915,7,10,2874,1703,312
-0.0056,-0.036,-0.0525,0.0413,0.0128,0.0252,3.3776,4.4416,3.8256,0.0009922,13,11,2876,1703,346
-0.1479,-0.0046,0.0142,0.0027,0.0159,0.0317,3.3764,2.959,3.7629,0.0009919,8,11,2875,1703,354
-0.0446,-0.0242,-0.1086,-0.0006,0.0173,0.0346,3.3764,3.498,3.8123,0.0009919,11,11,2875,1703,341
-0.1126,-0.0146,0.0797,-0.0009,0.0142,0.0285,3.3752,3.8957,3.7917,0.0009915,10,10,2874,1703,349
-0.0657,0.0281,-0.1586,0.0032,0.0211,0.0399,3.3752,2.0354,3.7279,0.0009915,6,9,2874,1703,365
-0.1296,-0.0043,-0.0555,0.0136,0.0177,0.0355,3.3705,2.4653,3.7114,0.0009902,8,8,2870,1703,343
0.0355,-0.0284,0.0518,0.0261,0.0165,0.0329,3.3729,4.0349,3.808,0.0009909,11,9,2872,1703,352
-0.0901,-0.012,-0.0867,-0.0256,0.0157,0.0315,3.3717,2.3492,3.7616,0.0009905,7,9,2871,1703,348
0.0264,-0.0046,0.0027,-0.0349,0.0201,0.0403,3.3787,2.8857,3.7793,0.0009926,9,10,2877,1703,356
-0.1083,0.0223,0.0177,0.0332,0.018,0.0351,3.374,2.8262,3.7354,0.0009912,8,10,2873,1703,369
-0.0218,-0.016,-0.0497,-0.0119,0.0151,0.0303,3.3729,2.4519,3.7691,0.0009909,7,9,2872,1703,351
-0.141,0.0085,0.01,0.0147,0.0188,0.0373,3.3693,3.1038,3.7119,0.0009898,8,9,2869,1703,344
-0.0609,-0.0203,-0.0282,0.0044,0.0188,0.0377,3.3717,2.8349,3.741,0.0009905,8,10,2871,1703,342
-0.1072,0.0288,-0.0317,0.0065,0.0239,0.0372,3.3729,2.2735,3.7163,0.0009909,7,9,2872,1703,345
0.0933,-0.0052,-0.0107,-0.0085,0.0236,0.0404,3.3705,3.3499,3.7652,0.0009902,9,10,2870,1703,355
0.0,-0.0006,-0.0084,-0.0121,0.0193,0.0385,3.3729,2.5542,3.7676,0.0009909,9,9,2872,1703,372
-0.1059,-0.0193,-0.0219,-0.0195,0.015,0.0301,3.3717,2.629,3.7801,0.0009905,8,10,2871,1703,358
0.1366,0.0011,0.0872,0.0025,0.0382,0.0761,3.3787,3.8093,3.7994,0.0009926,11,9,2877,1703,353
-0.0348,-0.0032,-0.0271,0.0096,0.0162,0.0306,3.374,2.9118,3.7291,0.0009912,9,9,2873,1703,367
0.1115,-0.0191,-0.0272,0.001,0.017,0.031,3.3705,3.7348,3.8189,0.0009902,11,9,2870,1703,371
-0.1184,0.0383,-0.1,0.0421,0.0241,0.0417,3.3729,3.7183,3.6771,0.0009909,11,8,2872,1703,359
-0.0797,-0.0084,0.0487,-0.018,0.0247,0.0426,3.374,2.3794,3.7682,0.0009912,8,9,2873,1703,363
-0.1043,0.0127,0.0896,-0.024,0.0241,0.0481,3.3729,2.4223,3.7241,0.0009909,8,8,2872,1703,375
-0.0576,-0.0002,0.0907,-0.0197,0.017,0.0339,3.3729,2.4215,3.7214,0.0009909,7,9,2872,1703,357
0.0194,0.0055,0.1505,-0.019,0.0211,0.0422,3.374,2.4059,3.7475,0.0009912,7,10,2873,1703,362
0.0522,-0.0186,0.0011,0.0005,0.0184,0.0368,3.374,2.8316,3.7792,0.0009912,8,8,2873,1703,378
-0.0414,0.0023,-0.1149,-0.0256,0.0145,0.029,3.3752,2.5102,3.7116,0.0009915,8,10,2874,1703,374
-0.2191,0.0016,-0.0545,-0.0032,0.0165,0.033,3.3729,2.9647,3.6673,0.0009909,9,9,2872,1703,366
0.1409,0.016,-0.0381,-0.0179,0.0171,0.0341,3.3752,2.1382,3.8072,0.0009915,7,10,2874,1703,377
0.0525,-0.0134,0.0393,-0.0168,0.0223,0.0437,3.3729,2.7929,3.7621,0.0009909,9,10,2872,1703,361
-0.0684,0.0043,0.0407,0.0231,0.0197,0.0394,3.3799,3.2746,3.7482,0.0009929,9,10,2878,1703,376
-0.1267,-0.0016,0.0779,-0.0009,0.0211,0.037,3.3729,2.5965,3.7346,0.0009909,7,9,2872,1703,373
-0.1082,0.0202,-0.0701,0.0446,0.0206,0.0411,3.3705,3.4729,3.715,0.0009902,8,10,2870,1703,368
0.0411,-0.014,0.0464,-0.018,0.02,0.0394,3.3729,2.7373,3.7961,0.0009909,9,10,2872,1703,370
0.0792,0.0026,-0.0377,-0.0148,0.0211,0.0415,3.3729,2.4365,3.7934,0.0009909,7,9,2872,1703,380
0.0399,0.002,-0.0175,0.0174,0.0194,0.0383,3.3776,3.0796,3.8178,0.0009922,8,10,2876,1703,379
-0.0822,0.0252,-0.1086,0.0311,0.0187,0.0359,3.3729,3.1491,3.7072,0.0009909,9,9,2872,1703,469
-0.0382,0.0053,-0.016,-0.0038,0.0204,0.0408,3.3776,2.5772,3.7926,0.0009922,8,10,2876,1703,382
-0.0931,0.0027,0.0819,-0.0225,0.0195,0.0389,3.3764,2.4274,3.7405,0.0009919,8,10,2875,1703,383
-0.0493,-0.0231,0.0449,-0.0076,0.0123,0.0246,3.3705,3.2918,3.7713,0.0009902,10,8,2870,1703,384
-0.1349,-0.0398,-0.0607,-0.034,0.0097,0.0195,3.3717,3.2605,3.7459,0.0009905,9,9,2871,1703,385
-0.0555,-0.0302,-0.0518,0.0273,0.0137,0.0265,3.3705,3.9705,3.7779,0.0009902,10,8,2870,1703,387
-0.118,-0.0056,0.0441,0.0036,0.0175,0.0349,3.3717,2.8788,3.7124,0.0009905,7,10,2871,1703,386
-0.1865,0.0193,-0.0105,-0.0126,0.0193,0.0385,3.374,2.3833,3.6722,0.0009912,7,8,2873,1703,388
-0.0636,-0.0082,-0.1097,-0.0035,0.0136,0.0272,3.3717,3.1109,3.7377,0.0009905,9,8,2871,1703,389
-0.089,0.0119,-0.0289,-0.0295,0.0206,0.0412,3.3752,2.1912,3.726,0.0009915,6,10,2874,1703,390
0.0045,-0.0066,-0.042,0.0423,0.0153,0.0306,3.3764,3.885,3.752,0.0009919,12,10,2875,1703,410
-0.0404,0.0036,0.0202,-0.0009,0.0197,0.0393,3.3729,3.1776,3.7364,0.0009909,9,8,2872,1703,392
0.0772,0.0109,-0.0418,0.006,0.0251,0.0503,3.3729,3.5538,3.723,0.0009909,10,8,2872,1703,393
0.0592,-0.0099,-0.0113,0.0085,0.0157,0.0314,3.3799,2.9837,3.8259,0.0009929,9,11,2878,1703,391
-0.1227,-0.0184,-0.0589,0.0167,0.0137,0.0273,3.3729,3.2007,3.7265,0.0009909,9,9,2872,1703,394
-0.1003,-0.0046,0.0196,0.0167,0.0178,0.0356,3.3729,3.5191,3.7361,0.0009909,12,9,2872,1703,399
-0.0209,-0.0073,-0.0137,-0.022,0.0164,0.0327,3.3717,3.5558,3.76,0.0009905,9,9,2871,1703,395
-0.0714,0.0022,-0.0936,-0.0054,0.0145,0.0291,3.3729,2.8213,3.7376,0.0009909,8,9,2872,1703,400
-0.0992,-0.0086,-0.0421,0.0177,0.018,0.0361,3.3752,3.0748,3.7689,0.0009915,10,12,2874,1703,405
0.093,0.0183,-0.002,0.021,0.0259,0.0517,3.3752,4.2501,3.8314,0.0009915,14,11,2874,1703,396
-0.0173,-0.0449,-0.0003,0.0122,0.011,0.022,3.3705,3.6989,3.8467,0.0009902,11,9,2870,1703,416
-0.0069,0.0185,-0.0803,-0.0058,0.0225,0.0449,3.374,4.2034,3.7548,0.0009912,11,9,2873,1703,397
-0.0233,0.0211,0.0604,0.0024,0.0252,0.0504,3.3752,3.7141,3.7121,0.0009915,10,10,2874,1703,398
0.0448,-0.0049,0.0887,-0.0037,0.0204,0.0408,3.374,3.0861,3.8194,0.0009912,9,10,2873,1703,419
0.0792,0.0124,0.0177,-0.0015,0.0209,0.0417,3.3729,2.6873,3.7223,0.0009909,8,9,2872,1703,409
-0.0299,-0.0147,-0.0442,0.0173,0.0205,0.0405,3.3705,4.3126,3.7225,0.0009902,13,8,2870,1703,403
0.0401,-0.0342,0.0652,0.006,0.0124,0.0242,3.374,3.3847,3.8506,0.0009912,12,9,2873,1703,423
-0.1051,-0.0004,-0.0475,0.0112,0.0185,0.037,3.3752,3.7275,3.729,0.0009915,11,9,2874,1703,413
0.0679,-0.013,0.0172,-0.0106,0.0169,0.0338,3.374,3.4675,3.8256,0.0009912,11,9,2873,1703,417
-0.1457,-0.0379,-0.0692,-0.0259,0.0097,0.0194,3.3764,2.4052,3.7997,0.0009919,7,11,2875,1703,420
-0.0444,-0.0313,0.0787,0.0334,0.0177,0.0346,3.3729,3.1824,3.7942,0.0009909,9,9,2872,1703,425
-0.0698,-0.0062,-0.0141,-0.0281,0.0222,0.042,3.3717,2.1559,3.7824,0.0009905,7,9,2871,1703,436
-0.1929,-0.027,-0.0419,0.0008,0.0132,0.0264,3.3729,5.0339,3.752,0.0009909,12,9,2872,1703,433
-0.1173,-0.0217,-0.044,-0.0216,0.0153,0.0306,3.374,2.4657,3.8072,0.0009912,7,10,2873,1703,422
-0.0761,0.0052,-0.0437,-0.0002,0.0198,0.0359,3.3752,3.8586,3.7551,0.0009915,11,9,2874,1703,418
-0.1363,0.0181,-0.0125,0.0295,0.0218,0.0416,3.374,2.8876,3.7244,0.0009912,10,10,2873,1703,401
-0.1745,0.0132,-0.0886,-0.0073,0.0197,0.0394,3.3729,3.0828,3.6672,0.0009909,11,9,2872,1703,402
-0.0857,0.0133,-0.09,-0.0142,0.0204,0.0408,3.3717,3.0854,3.6868,0.0009905,9,8,2871,1703,430
-0.0297,-0.0158,-0.0315,0.0124,0.0149,0.0299,3.374,3.0138,3.7363,0.0009912,9,9,2873,1703,445
-0.0301,0.0046,-0.0557,0.0162,0.0181,0.0312,3.3729,3.5386,3.8044,0.0009909,9,9,2872,1703,428
-0.0862,0.0395,-0.0294,0.018,0.0222,0.0376,3.3729,2.7957,3.7337,0.0009909,8,9,2872,1703,439
-0.1286,0.0034,-0.0727,0.0274,0.0174,0.0332,3.3705,3.0468,3.7139,0.0009902,8,10,2870,1703,429
0.0499,-0.0209,0.0714,-0.0209,0.0178,0.0357,3.3705,3.6201,3.7799,0.0009902,9,10,2870,1703,407
-0.0762,-0.0103,-0.1204,-0.0198,0.0154,0.0308,3.3717,3.2,3.7639,0.0009905,9,10,2871,1703,435
0.0306,-0.0043,-0.0919,-0.0133,0.0195,0.039,3.3764,2.5931,3.7615,0.0009919,7,10,2875,1703,421
-0.1044,-0.0035,-0.0664,0.0048,0.0148,0.0296,3.3705,4.7356,3.6748,0.0009902,13,8,2870,1703,432
