Bi-Mutual,Cascade,Clique,FBL,FFL,Fan-In,Fan-Out,Mutual-Cascade,Mutual-In,Mutual-Out,Regulated-Mutual,Regulating-Mutual,Semi-Clique,graph_id
5,21726,0,2,4477,4848,8189749,6,5,11314,0,1282,2,400
4,24175,1,4,5175,3706,8184674,6,5,13825,2,2210,5,385
2,24203,1,1,3600,4161,8183177,7,8,15021,1,3147,7,391
4,42545,0,9,6353,4906,8184309,17,28,14610,6,1407,3,428
11,18785,1,1,3743,3747,8183217,2,3,14523,0,3301,9,402
7,31458,0,0,7143,4589,8180318,12,21,18412,15,1100,6,399
2,34320,0,4,6829,3259,8186692,9,9,11331,4,1623,3,403
2,26543,0,1,6333,2960,8184108,8,7,13328,4,2163,5,392
6,29295,1,7,5539,3650,8180690,9,27,17832,4,2012,6,404
6,23484,2,5,5491,3941,8176722,5,11,21786,5,2043,6,393
4,26167,1,2,4576,3868,8178851,10,13,18841,4,2906,9,396
0,22418,0,3,6391,3398,8191398,3,5,8889,4,716,1,424
1,22480,4,7,4370,3951,8180819,2,9,16572,3,3168,2,414
10,18213,4,0,4279,3534,8170831,8,13,25704,3,3624,12,422
8,16281,1,2,3749,3488,8176732,7,8,21239,3,3183,6,401
3,27915,0,2,5221,4313,8185976,6,19,13614,3,1641,7,412
8,33961,2,2,5445,4323,8171968,15,24,23301,8,3668,16,423
1,30110,1,4,6271,4013,8185229,13,13,14209,5,1190,4,417
1,21999,0,3,5671,4082,8187149,5,20,13240,5,1021,3,408
5,29852,1,5,5361,3902,8179622,13,10,18212,5,2439,10,407
3,29176,1,0,5461,3481,8178882,7,24,19248,7,2249,5,425
11,22655,2,2,5369,3684,8172469,15,20,25169,6,2526,11,431
9,37375,3,6,5828,3954,8177834,11,11,18026,10,3184,12,483
0,27996,1,0,5526,3613,8183362,7,4,15206,5,1998,7,418
4,26865,1,5,4939,4593,8185818,10,18,13435,4,1951,2,419
1,35396,1,2,6353,4104,8189157,3,5,8962,6,1814,3,457
5,30462,1,5,5968,3845,8186764,11,7,12168,2,1597,2,405
1,28292,1,6,5456,3868,8189925,0,9,8898,0,1915,3,445
3,30561,0,9,5667,4119,8185550,12,17,15193,2,842,4,438
9,21098,3,6,3880,4848,8173841,13,20,23724,1,3311,10,494
1,25291,0,6,5253,4263,8190238,5,5,9609,3,1502,3,440
7,27679,0,4,6140,3648,8176253,10,12,22066,11,1806,10,413
6,24654,4,1,4607,3134,8170169,16,15,26253,6,3506,19,416
3,34284,1,9,5889,3806,8180801,8,12,16392,7,2499,9,420
7,37777,1,10,6837,4344,8179005,18,32,18770,5,1728,9,443
2,30838,1,6,7229,2678,8184825,9,3,11485,0,2274,9,410
11,33310,0,5,5497,4895,8175250,14,35,23258,11,2031,8,470
5,30134,1,2,5308,4250,8177563,7,26,20637,14,2286,5,478
1,28307,0,5,5949,4792,8188856,9,14,11593,9,849,2,441
7,29633,1,3,5051,4050,8177250,14,15,19976,4,2895,12,435
6,28322,4,2,4414,3809,8174104,7,19,23755,7,2898,9,429
7,22281,0,0,4368,3984,8181685,3,10,16692,0,2673,9,449
3,39978,1,6,5955,3267,8181186,15,26,15404,5,2765,9,444
7,20480,1,1,4014,4260,8175641,7,21,22322,1,3051,11,432
1,43389,1,8,7186,4326,8183117,8,25,13983,11,1897,8,498
6,22731,0,0,5361,3835,8175120,12,15,23097,7,2243,15,484
4,31702,1,8,5537,3325,8177370,13,16,19908,4,2626,14,415
5,31456,2,7,4807,3759,8173898,13,21,22757,3,3301,14,427
6,28286,1,6,5135,4289,8175750,9,32,22098,8,2545,10,475
2,22703,0,0,5257,3643,8184449,1,7,13442,6,2473,8,481
1,26678,4,5,4229,3538,8177753,9,11,17864,1,4116,9,406
14,26068,6,1,5482,3186,8164676,25,5,28635,7,4615,16,459
5,21513,1,0,4324,3668,8179245,8,3,18221,3,3147,8,411
8,37834,1,0,7211,3592,8178235,5,21,18732,13,1949,7,477
1,31443,1,2,5915,3950,8188010,8,10,10407,5,1881,4,487
3,39849,0,11,6629,5019,8183288,16,17,15608,5,1279,6,462
8,33507,2,9,5482,3981,8173913,10,22,22043,13,3308,14,472
2,29315,0,8,5005,3748,8181663,12,11,16765,0,2328,8,426
5,26408,0,9,5326,3197,8181622,15,15,17049,8,2041,6,460
7,18808,3,0,4077,2642,8167491,8,12,27324,3,4581,19,409
1,31248,4,5,4925,2442,8176176,10,7,17931,2,4520,11,471
3,32498,0,6,5152,4640,8184218,11,17,15404,5,1656,7,455
6,35805,0,4,5701,5301,8186561,8,14,12907,2,1460,7,436
2,40865,0,8,6399,4520,8180923,11,30,16791,7,1977,16,453
5,29511,0,6,4992,4455,8179738,15,21,19168,5,2087,11,434
2,24264,1,1,4293,4278,8187699,3,17,11170,1,2472,2,496
1,28491,1,6,5136,3848,8187556,4,11,10435,0,2488,4,464
6,29936,1,5,5432,4757,8181115,9,18,17710,2,1915,6,421
5,27300,2,3,5012,3627,8180701,8,11,17014,3,2676,9,476
8,29366,1,10,6904,4075,8175826,16,23,21408,10,1966,6,479
5,23429,0,2,4619,5200,8185664,6,17,14637,2,1590,3,485
6,35333,0,11,6900,4382,8181094,22,22,16702,7,1688,6,491
12,15090,1,1,3626,3367,8172421,8,9,24699,2,3661,13,437
8,24081,1,2,5775,3912,8175013,14,12,22420,6,2433,7,454
11,36477,0,9,6435,4889,8176774,21,45,22266,10,1291,10,452
3,27269,1,0,6255,3004,8181806,5,6,14247,8,2887,9,473
0,29496,0,10,6166,3961,8190789,8,9,8990,2,1078,4,430
6,27226,1,3,4900,4665,8180878,10,19,17358,4,2470,10,469
1,30736,0,6,5117,3951,8187203,5,11,11475,6,2152,4,439
5,25523,2,1,4526,3311,8180539,3,18,15911,3,3557,6,468
1,22409,0,1,5453,3434,8184603,8,9,14244,2,1897,7,448
3,24790,1,1,5164,3204,8178144,15,9,19342,6,2714,7,466
5,24766,3,2,4206,4361,8179906,7,10,17255,1,3358,7,489
2,26661,1,1,5998,3169,8184215,5,4,13114,2,2385,5,492
4,24422,0,4,6917,2580,8179358,16,6,17325,5,2238,9,474
6,30471,1,4,5172,3729,8179580,20,22,18330,2,2498,5,458
17,27119,1,0,4812,4579,8171544,10,35,25942,3,2885,9,502
0,30772,0,2,6424,3231,8184934,5,9,13406,10,1666,4,497
2,27624,0,1,6053,2604,8178420,10,10,17149,5,3228,12,480
1,31939,0,5,7098,3464,8190833,7,9,9058,6,556,2,447
5,30271,2,5,4601,4142,8180375,7,23,17046,1,3030,9,488
8,34758,0,6,6505,4241,8176268,23,22,20300,9,2493,10,495
2,24255,2,4,5180,3791,8180111,5,7,16314,5,3240,8,446
1,21458,1,1,4836,3402,8185936,4,1,11911,2,2709,4,450
6,26463,2,8,4293,4678,8175144,14,21,23089,5,2773,8,463
0,23921,0,0,5054,3507,8182121,10,2,15649,3,2630,11,451
2,29826,0,7,6505,3488,8183011,9,20,14929,5,1820,9,442
2,29408,1,1,5367,4145,8185314,8,8,13053,0,2177,9,490
5,25209,1,2,4837,4341,8179670,8,10,19300,8,2137,7,433
6,26111,2,3,4729,3293,8173051,14,11,23030,3,3626,14,465
0,32246,2,4,7008,3169,8183047,17,9,14426,7,1799,5,500
1,24374,0,5,5273,3682,8191066,3,13,8610,2,1581,1,467
11,30831,0,1,5764,4173,8174295,10,24,22941,14,2528,14,482
10,17680,1,2,4091,3810,8174316,12,9,23319,2,3175,8,461
3,19493,0,1,4449,4425,8188960,4,3,10957,2,1870,2,486
5,25100,0,4,5609,2779,8180465,10,7,15632,2,3189,9,456
3,34328,0,5,6891,3401,8189273,11,2,9212,3,1362,1,505
0,28403,0,5,5805,4361,8193410,2,6,6439,3,1228,2,501
4,24960,0,5,5195,3845,8185034,6,20,14432,6,1718,3,493
7,26933,2,0,4739,4182,8173770,6,19,23371,6,3097,10,504
6,28415,0,4,5459,4193,8183973,4,11,14326,7,2168,4,506
3,25406,0,0,5320,3413,8182872,3,7,14817,4,2543,7,503
1,25225,0,1,5409,3377,8188940,4,5,10070,1,1844,3,499
2,26420,0,3,6331,3492,8183311,14,13,15105,8,1668,6,507
7,33094,2,6,5458,3399,8173692,11,15,22282,1,3313,18,508
4,21737,2,3,5047,2961,8174437,7,14,21622,6,3486,9,509
0,21144,1,1,4532,3437,8185603,5,8,12487,3,2740,3,510
2,29852,0,1,6410,2932,8186123,3,4,12228,5,1671,3,511
5,18738,2,0,3621,4636,8182880,5,2,16204,2,2693,5,513
6,33030,0,6,6524,3184,8180855,14,11,15552,2,2574,9,512
7,29269,6,1,5219,3098,8169347,11,12,24671,4,4407,14,516
8,39306,0,8,4514,5554,8181491,20,30,18172,4,1947,8,521
1,28569,1,3,5133,3748,8192250,8,8,7345,1,1689,0,514
4,23016,0,1,5552,4210,8183588,4,7,15359,8,1796,6,520
1,30970,0,2,6606,3791,8188714,5,6,9998,7,1390,4,518
9,30344,2,6,5342,4249,8174387,15,16,22669,5,2826,17,517
3,24832,2,1,5251,3136,8178811,8,11,16515,1,3752,10,523
6,23327,1,2,4474,4979,8179268,4,17,19957,3,2196,6,522
9,36401,2,4,5449,5239,8175093,14,36,22615,5,2452,12,527
5,34221,2,3,6231,3811,8181537,8,11,15471,3,2415,14,515
7,21569,0,5,5710,3379,8176737,13,14,21004,2,2313,10,519
2,34864,0,9,5806,4340,8188887,6,6,9832,4,1787,4,531
3,23681,1,0,4569,4306,8186021,4,12,12983,2,2263,4,526
3,31721,1,6,5068,3791,8182436,13,14,15556,2,2516,3,534
1,27452,0,7,5375,3733,8189494,7,8,9028,0,2103,4,529
5,25697,0,0,5643,2805,8184204,13,4,14196,6,2023,3,524
2,21736,1,1,5158,2720,8185723,2,2,11313,2,2954,4,525
1,25712,0,1,6758,4675,8195876,9,7,5109,6,179,1,533
5,29082,4,4,5668,3139,8171780,13,24,23040,7,3777,20,530
5,29634,1,4,4404,4011,8181753,8,21,16897,1,2518,6,535
2,28493,1,5,4953,4560,8182397,7,23,17072,3,1833,8,528
3,30546,0,1,6092,4424,8188570,9,11,11518,5,958,3,532
2,26644,0,2,6261,3398,8185967,8,10,12407,2,1730,6,537
5,29637,1,6,6346,3677,8175440,18,18,22246,5,2018,10,552
4,28080,0,7,5197,3539,8181682,10,5,15470,0,2868,10,541
3,22280,1,0,4574,3372,8183427,6,2,14115,1,2990,5,538
9,26147,0,2,5566,4623,8182091,11,29,17473,3,1481,2,564
11,23379,1,1,3741,5099,8176794,9,12,22743,4,2399,8,546
6,31792,0,2,4453,4508,8177379,9,21,21305,5,2470,11,572
0,25505,2,5,5364,3352,8185452,4,9,11671,2,2805,5,547
4,24130,3,3,6000,3649,8177850,15,9,20212,7,2007,4,545
1,28226,0,0,6749,4390,8188320,8,16,11816,5,607,3,561
11,36086,2,0,5357,4769,8174527,12,32,22173,11,3002,9,613
0,28251,0,1,5508,3863,8190806,0,4,8234,3,1782,2,582
7,34657,0,5,5588,4586,8182340,12,14,16676,6,1736,9,539
4,23653,1,4,4468,3579,8182528,10,3,14650,2,3221,6,536
4,29214,0,3,6173,3580,8185750,11,16,13427,0,1374,3,558
8,17457,2,0,3352,3751,8174364,10,8,23553,2,3403,9,543
4,23664,0,3,4944,4144,8185975,8,3,13043,1,2067,5,554
6,30502,1,2,4824,4231,8179719,6,24,19409,6,2068,5,555
3,25247,0,5,5351,4088,8181528,7,10,17482,6,1863,8,570
4,33575,0,5,6642,3734,8177299,11,28,20205,8,1968,7,562
8,29138,3,6,3917,4880,8179508,13,18,19274,4,2686,7,553
6,26999,0,8,5335,4696,8184336,9,13,14611,6,1905,3,549
7,25743,0,5,4596,5103,8181573,10,30,18612,5,1651,7,567
5,30283,1,2,6029,3203,8181248,7,16,15930,7,2441,4,589
6,46143,0,18,7714,4765,8183872,22,23,14381,10,1052,5,622
1,35737,1,6,5637,3829,8190578,5,4,7721,0,2083,4,581
4,32721,0,9,5014,4930,8186264,11,24,14243,3,1289,1,550
6,30806,1,6,4909,4552,8181209,10,28,18745,3,1610,7,544
11,22955,2,2,4054,4596,8177230,9,13,20733,2,3024,13,556
2,25652,3,0,4422,3125,8178545,7,2,16608,0,4254,9,578
5,24231,3,2,5153,2851,8173073,6,9,22153,4,3844,14,571
4,22031,0,0,4669,4504,8184067,4,21,14457,4,2451,6,557
6,26509,0,2,5412,4133,8180570,8,22,18219,6,1944,5,559
0,37773,0,9,6701,3870,8188462,8,13,10474,4,1233,2,591
6,18831,0,2,4627,3540,8183170,5,1,15410,3,2444,5,573
5,37058,1,9,5675,4160,8176327,22,23,20996,5,2532,11,595
0,20014,1,1,4487,3058,8183041,3,3,13983,2,3293,7,569
12,25593,1,3,5220,4480,8170983,10,30,26470,9,2696,10,587
7,41841,0,13,8223,3499,8180128,19,29,17007,5,1359,6,588
9,23858,0,2,6295,3118,8173774,16,12,22145,10,2922,13,565
3,33519,1,4,5396,4181,8183397,10,21,15201,1,2048,6,560
11,22995,1,0,4289,4795,8178312,4,10,19422,2,3027,11,574
2,27707,0,4,6258,3448,8187509,9,7,11073,2,1629,4,548
2,32256,0,7,6098,3565,8187722,10,6,11728,3,1274,4,577
4,31270,0,3,5618,3829,8183460,12,17,15416,9,1793,7,601
4,25776,0,2,6434,3190,8173913,19,10,23014,7,2352,12,600
2,31797,0,5,6782,2996,8186556,5,5,10571,5,2095,4,604
2,26391,0,9,5017,3713,8182927,8,17,15677,4,2236,6,575
6,32505,2,10,5194,4627,8175899,11,31,21644,13,2660,13,585
8,29727,0,5,5481,3666,8181166,9,14,16929,6,2251,9,566
13,25306,1,5,5283,4740,8168966,18,23,27781,5,3010,15,599
8,25027,4,1,3774,3921,8169005,9,18,28053,6,3612,14,611
5,30776,5,5,4688,3756,8170636,16,11,23784,7,4467,17,592
7,29619,0,4,5268,4101,8185533,14,8,13936,3,1673,6,580
2,35954,0,5,7234,4113,8180844,18,32,17670,11,1162,8,609
9,19842,6,4,3449,3784,8169277,9,14,26282,1,4525,12,563
3,29405,1,4,5180,4794,8185360,9,15,14282,2,1636,4,598
0,29724,2,5,4918,2672,8180172,8,11,16276,1,3362,7,586
2,23906,2,2,4554,4356,8187424,4,5,11906,1,2108,3,614
6,30020,1,12,5667,3953,8186990,8,13,12935,8,1247,4,596
1,21381,0,1,5669,3896,8192925,4,2,7607,1,956,0,594
6,29539,0,6,5790,4462,8182028,5,22,17363,3,1457,5,597
12,28292,0,1,5836,3325,8173434,15,12,23401,1,2696,14,590
6,37089,1,8,6348,4246,8184736,17,22,13921,8,1531,9,634
0,31851,2,4,5927,2712,8178574,12,17,17785,5,2896,9,542
8,29737,1,8,5554,3353,8175517,15,25,21772,8,2610,11,576
4,22652,3,1,3996,3390,8176845,7,9,20168,2,3537,7,551
2,34227,2,11,6401,3229,8182581,6,21,14426,5,2339,7,605
2,29873,1,0,6296,3340,8183786,2,8,13743,5,2135,6,568
8,27017,0,10,6083,4308,8181428,7,20,18819,10,880,2,584
9,21657,3,0,4964,3559,8177028,3,11,19804,4,3143,6,602
16,27430,0,2,5549,3996,8175489,21,17,22878,6,2072,8,540
2,30783,1,5,6049,3021,8178517,11,10,17937,4,2788,10,620
3,26220,0,7,4769,4818,8187641,5,21,12569,2,1563,2,579
3,18137,0,0,5588,3651,8178053,6,10,20394,7,2022,12,606
0,22983,1,0,5254,3113,8187632,0,9,10046,4,2588,2,619
1,23928,2,2,5194,2926,8181935,7,2,14537,3,3212,6,621
5,26069,0,5,5167,3037,8182519,11,6,15295,4,2554,5,593
11,31663,0,6,5774,4472,8174514,20,18,22520,6,2623,14,608
10,31194,0,1,6082,3797,8173790,26,23,23768,7,2209,9,616
1,30000,0,0,5310,4189,8192958,3,6,7003,2,1420,1,583
2,24948,0,2,4653,4397,8183569,8,11,15157,0,2357,8,626
3,29573,0,2,6160,4504,8192729,3,17,8119,3,549,2,610
11,28650,3,6,5661,3925,8166857,23,32,28290,4,3612,20,624
1,21230,2,1,4330,3326,8182705,4,8,15241,2,2912,3,617
5,34548,1,7,6550,3818,8174854,15,26,22882,8,1890,11,629
1,23824,1,2,4563,4013,8186093,7,6,13121,1,2160,5,615
3,31909,0,3,5074,3918,8185387,12,5,13815,2,1908,5,625
0,22309,2,0,4502,3152,8181765,1,4,14331,8,3746,7,618
6,31430,0,12,5955,4432,8180057,14,20,19030,5,1520,6,633
2,35652,1,6,6442,3636,8182864,12,12,14973,7,1905,3,632
1,25823,1,6,4256,4279,8185916,6,10,12872,1,2528,4,603
5,38863,0,4,6337,4689,8181546,13,21,17005,9,1589,13,612
5,25653,0,4,5058,3926,8181223,16,16,17379,6,2210,6,628
2,28815,2,2,5495,3023,8177960,13,13,17631,4,3495,9,607
5,24522,0,1,4796,4249,8184285,8,17,15486,3,1765,3,627
0,22476,4,0,4009,3364,8181945,0,3,14615,0,3766,3,630
6,26517,1,8,4838,3776,8182330,7,13,16237,0,2342,7,631
12,20957,3,3,4274,3676,8171961,13,12,25615,3,3106,10,623
3,31888,1,8,4735,4972,8180419,13,14,18282,2,2323,8,635
7,24328,2,4,5519,3955,8177001,8,21,20105,3,2727,8,636
0,26305,1,2,6210,2875,8182839,7,8,13832,2,2602,11,637
8,23364,2,1,4681,3854,8181045,9,13,17514,2,2422,5,640
3,46591,0,21,6511,5554,8187799,21,22,12190,9,790,3,638
1,25343,0,0,5141,4349,8191999,1,3,7820,1,1575,3,639
7,38924,1,5,4801,5615,8180625,15,17,18146,2,2250,10,647
0,26092,0,2,5850,3407,8187406,3,4,10760,2,2042,7,642
5,29511,0,2,5758,4271,8182014,14,16,17340,6,1479,12,641
2,26458,0,3,5225,4608,8189952,7,13,10527,4,1200,1,643
5,27739,0,3,5184,4130,8180622,8,13,17814,6,2234,6,644
9,28669,3,7,5133,3061,8174813,12,17,20643,2,3736,13,649
13,22335,3,1,4214,3481,8170445,9,15,25387,2,4000,20,645
10,23499,0,1,4493,5425,8178611,12,15,20647,6,2163,7,646
1,30614,0,6,6587,3050,8183382,13,13,14747,3,1688,5,648
5,26807,1,3,5099,4665,8180578,9,9,17717,4,2342,10,660
14,22285,3,3,4661,4520,8170823,12,15,27318,6,2627,11,652
12,26731,2,4,3816,4667,8173632,9,15,23653,5,3484,9,651
2,37258,0,9,7034,3576,8185041,16,13,13683,7,1163,5,655
4,27852,0,11,7610,2958,8184562,12,10,14193,10,861,3,654
2,25617,1,2,4518,4401,8179758,6,13,18381,1,2714,11,650
11,34448,1,4,5841,3768,8174408,23,21,21963,6,2917,15,657
7,30437,0,3,5096,4514,8182211,8,22,16519,8,2127,8,659
5,28009,1,7,4506,3269,8175293,7,14,21654,3,3309,15,656
10,23473,2,4,4458,3705,8173513,10,15,23605,3,3249,8,653
2,24551,0,5,6471,3211,8186104,11,4,12733,6,1395,1,662
10,24958,3,3,4265,4132,8171970,12,11,24297,2,3764,13,673
4,25244,0,2,4810,4639,8188668,1,2,11194,0,1718,3,661
5,26090,0,5,4497,3317,8180412,7,14,16333,5,3420,10,672
4,27572,1,5,4638,3415,8181220,4,11,16407,11,2912,4,664
3,27053,2,9,4458,3622,8174601,17,20,22032,4,3488,11,658
3,36657,0,7,5752,5828,8190135,7,21,11219,3,500,0,678
3,23325,1,1,5002,4081,8185873,4,13,11490,2,2865,6,677
9,29710,0,2,4663,4608,8178711,9,14,20190,5,2249,17,669
5,32980,0,8,6591,3974,8176681,17,31,21188,9,1805,9,674
8,27521,1,4,4921,3664,8175907,8,17,19669,5,3782,17,704
6,19991,1,2,4537,3233,8176970,3,9,19231,1,3676,8,667
1,34661,0,4,5902,3959,8188995,1,9,9151,5,2029,3,670
4,43681,0,16,6164,5216,8185497,13,24,13460,9,1484,2,700
14,24959,2,5,5757,3804,8172090,20,17,25136,2,2535,12,676
10,33697,0,2,6166,4366,8177799,12,32,20478,4,1816,9,663
8,26449,0,6,5164,4264,8179190,13,14,19179,1,2274,8,675
5,27762,1,2,5209,3749,8179423,9,15,18937,1,2258,8,705
0,24781,0,6,5768,3335,8185599,6,12,12663,5,2033,6,666
1,25780,0,4,4938,4433,8186232,4,6,12780,2,2074,7,713
0,32712,0,1,5880,4611,8193856,2,16,7313,8,528,2,691
5,25309,1,0,5911,2812,8180235,9,7,17417,3,2262,6,686
1,19001,2,0,4340,3372,8182648,1,0,13863,0,3621,9,694
4,23650,0,5,5523,3780,8187583,9,4,11120,0,1935,5,668
3,26203,2,4,5711,3657,8179612,12,11,17747,4,2502,10,695
1,31203,0,5,7097,2762,8186402,8,8,11297,6,1650,4,711
6,25873,1,1,5635,3332,8180768,9,8,17111,7,2284,6,687
7,25430,1,4,4796,4161,8176687,13,13,21153,6,2716,11,690
1,28993,0,3,6438,5032,8195715,8,5,5465,6,243,0,718
2,29257,0,0,5917,5010,8192737,3,8,8563,9,444,0,712
6,21580,1,0,4875,3317,8179383,6,5,17504,2,3159,11,683
6,27194,0,5,5234,5141,8187239,9,12,12879,2,1371,4,680
5,37586,0,8,6075,4775,8181943,14,19,15973,7,2040,11,709
7,25048,0,5,5443,4127,8179709,7,21,19581,8,1677,5,698
10,40845,1,11,7115,4319,8178756,16,40,18917,16,1638,5,719
1,34087,0,12,6615,3402,8187119,8,13,11536,6,1411,6,688
6,23991,0,2,4895,4324,8177925,5,17,20127,3,2569,10,696
4,29526,2,1,4531,4432,8182383,7,19,15944,2,2613,8,665
7,39051,1,14,6957,3518,8178061,19,24,18555,5,2246,10,699
9,22894,0,1,5008,4654,8176595,16,13,22210,7,2127,10,679
3,21102,2,0,4632,2744,8175433,7,6,20254,2,3875,16,720
2,25684,0,3,5344,4243,8184085,8,15,14599,7,2027,10,671
5,31969,0,7,5212,3294,8180404,7,17,17135,6,2666,9,739
7,20365,2,1,4113,4174,8176473,5,12,20790,3,3349,12,693
5,29339,1,3,5623,4468,8177898,8,13,20455,13,2046,11,741
11,20456,3,1,4314,3440,8172413,9,4,24074,1,3630,14,681
2,25596,1,2,5195,3830,8181513,13,18,15991,8,2691,6,689
4,32278,1,2,5121,4525,8180301,11,12,17892,7,2382,8,726
1,37407,0,6,7660,2571,8186083,9,12,12383,9,984,3,701
5,25307,0,3,4645,4481,8184436,7,22,15341,3,1836,5,703
1,33909,0,11,5979,4156,8186545,7,12,11542,5,2015,5,737
9,25885,1,7,5574,4570,8177285,11,15,20306,3,2458,6,734
2,36376,0,6,7355,4071,8184331,16,17,14298,7,1051,4,684
2,29288,1,3,6161,4267,8186065,4,15,13047,5,1410,6,697
2,26715,2,2,5177,3273,8177461,10,20,19334,1,3051,13,745
3,30079,2,5,6417,2218,8179699,18,7,15699,3,3128,9,724
5,26449,1,3,4826,4161,8179861,4,15,19007,7,2193,10,716
0,40858,0,8,5354,5252,8183906,11,24,15032,6,1897,8,752
3,24851,1,4,4608,3151,8178060,6,9,17683,2,3867,10,744
3,29674,0,10,4963,4487,8186433,6,17,13261,3,1722,3,692
8,26038,0,7,5386,4355,8175869,14,31,22638,4,2093,7,707
3,24586,0,4,5465,3917,8186883,10,11,13286,4,1232,2,710
4,22420,3,2,4478,3455,8171377,11,14,24175,1,4019,13,706
1,26858,0,2,6786,3545,8190946,9,8,9231,2,570,2,725
3,28513,0,1,4545,4802,8185163,6,17,15319,5,1533,6,743
3,32726,3,4,5766,3116,8173200,14,25,21324,13,3876,19,729
5,18290,1,0,4835,3452,8175549,5,5,22109,3,2793,12,736
5,31040,4,10,6170,3790,8174115,20,20,22939,10,2412,12,715
7,18014,2,1,3430,3864,8177975,4,9,20056,1,3312,8,685
4,28527,0,8,5472,3321,8180312,11,11,16304,2,2995,12,714
4,26368,1,2,6224,3319,8178577,12,16,19032,11,2121,7,732
1,32966,0,0,5890,3737,8187659,2,6,10459,4,2047,5,738
4,32995,0,2,6411,3507,8184925,10,13,13663,6,1546,4,731
2,29027,0,0,5856,3821,8185352,3,8,12294,6,2299,4,746
2,29253,2,6,5613,3026,8179478,13,10,16037,4,3477,6,754
3,21393,1,2,5724,3608,8182802,5,12,15972,6,1795,7,702
2,26955,2,0,5783,2841,8183350,2,5,12987,7,2989,2,717
11,25994,3,4,4448,5210,8176556,11,24,22950,2,2059,7,722
5,22550,2,2,4415,4974,8177296,4,18,20070,1,3151,10,758
5,33562,0,3,6687,3899,8182492,12,25,17177,16,862,3,742
3,23366,0,5,4894,2879,8178829,8,5,18711,2,2826,10,682
0,30085,0,5,5866,3068,8190040,6,1,8169,0,2015,4,723
4,30720,1,4,5419,4235,8179179,9,15,18652,7,2417,6,735
9,22443,1,3,5065,3154,8174956,13,4,22716,3,2668,9,730
2,33417,2,1,5881,4238,8179164,10,18,17924,8,2549,13,750
8,22286,6,4,4857,3094,8171118,9,9,23510,5,4282,15,747
3,27058,0,1,5050,3964,8180897,6,9,17380,3,2380,10,728
5,27691,1,0,5432,4365,8182073,6,18,16613,3,1982,10,708
2,25489,1,2,5750,3208,8188386,5,10,9187,6,2387,3,748
1,25062,0,0,5991,3646,8188750,3,6,10107,5,1629,2,756
0,27268,0,5,5807,3633,8187864,6,7,10709,3,1862,3,755
3,25315,0,3,5877,3129,8185164,8,6,12967,2,2042,7,740
5,21292,0,4,4788,3846,8180086,10,10,19267,3,1971,9,733
4,32663,1,1,6002,3630,8178518,11,18,17943,4,2803,14,751
0,29042,2,4,6012,2997,8187292,13,6,9396,2,2697,2,721
2,19794,1,0,5040,3242,8184759,4,9,13830,3,2235,4,727
0,28326,0,5,5952,4143,8196188,3,3,4431,1,771,1,749
4,33169,0,4,4928,4086,8182244,8,19,16187,6,2365,6,753
0,33292,1,5,6426,3237,8192828,0,2,5688,4,1585,0,757
4,31996,1,7,5601,3837,8184786,10,10,13637,4,2030,7,759
5,22164,2,0,4613,3025,8179923,7,6,16017,0,3762,12,760
3,35138,0,4,6105,3854,8188138,10,16,10686,3,1585,2,761
2,29687,0,4,4692,3652,8181356,7,20,17502,6,2269,8,762
5,19896,1,2,3077,4791,8183374,2,6,16278,0,2684,6,763
6,24418,1,2,5527,3723,8177148,13,11,20584,8,2409,6,764
4,32618,0,1,5799,4233,8186243,5,17,12936,6,1557,6,765
1,30760,2,3,6083,2909,8181400,6,9,14853,10,2871,9,767
7,32349,4,4,6345,3365,8173362,10,16,21748,11,3302,10,766
5,35430,0,1,5320,4370,8184568,11,15,14549,8,1826,3,769
0,30421,0,1,6080,3207,8186091,5,5,11930,3,2000,5,772
7,30950,0,4,4121,4124,8179555,14,15,17901,3,3250,9,768
1,41896,0,9,6608,4429,8190350,10,8,8339,7,1400,2,770
2,33313,0,9,6813,3510,8189558,13,8,9859,4,933,2,771
2,23195,0,4,5769,3111,8181406,9,5,16251,4,2330,9,773
2,37887,0,6,7230,4390,8183341,10,32,15553,11,980,6,780
1,25193,0,3,4592,4862,8183328,10,11,16594,2,1789,7,775
5,35123,1,7,5797,4234,8182130,11,25,16229,4,1965,5,779
3,24289,0,1,6433,3733,8186827,14,11,13365,5,734,2,782
5,25782,2,1,4632,3652,8176619,6,17,19694,5,3564,12,774
2,36248,0,2,6615,3382,8180085,11,21,17664,6,1859,9,776
8,25202,1,1,3902,4089,8174803,7,14,22222,4,3577,8,777
7,26603,1,6,5689,3026,8176234,19,13,19836,3,3150,14,778
0,32770,0,3,7373,2600,8189413,8,5,8980,5,1169,1,783
9,26020,0,2,5330,3699,8179563,13,14,18321,9,2429,8,781
4,25539,1,2,5350,3080,8179622,13,12,18502,3,2302,9,784
4,22462,0,2,5967,3708,8185433,7,9,13770,6,1464,2,787
6,24386,0,4,5434,2984,8178667,8,18,18982,8,2501,6,785
1,26130,1,1,5336,3054,8185217,5,5,12509,2,2520,3,788
6,21952,2,4,3867,4580,8175017,10,20,22769,4,3210,10,786
6,25047,2,1,5886,3250,8177516,12,12,20314,1,2182,7,789
5,35139,1,4,5836,4535,8183215,14,13,14979,3,2020,12,794
